real wU wUE  wI wIE  user  film
 2.5 2.1 0.4 3.4 0.9 2001.0 186.0
 3.0 2.1 0.9 3.9 0.9 2310.0 504.0
 5.0 2.7 2.3 3.9 1.1 172.0 471.0
 3.0 2.7 0.3 3.6 0.6 483.0 22.0
 4.5 3.0 1.5 3.9 0.6 227.0 344.0
 3.0 2.2 0.8 3.1 0.1 887.0 422.0
 4.0 0.9 3.1 3.4 0.6 8249.0 546.0
 5.0 3.4 1.6 3.7 1.3 57.0 333.0
 4.0 2.8 1.2 4.0 0.0 457.0 219.0
 4.0 2.6 1.4 3.8 0.2 477.0 470.0
 3.5 2.7 0.8 4.2 0.7 24.0 129.0
 4.5 3.0 1.5 3.9 0.6 2410.0 274.0
 3.0 2.6 0.4 3.2 0.2 397.0 40.0
 4.5 2.8 1.7 4.3 0.2 328.0 573.0
 3.5 1.6 1.9 3.2 0.3 2462.0 47.0
 3.0 1.7 1.3 2.8 0.2 2100.0 72.0
 4.0 3.5 0.5 3.8 0.2 57.0 120.0
 5.0 3.2 1.8 4.0 1.0 103.0 406.0
 4.5 2.9 1.6 3.8 0.7 872.0 576.0
 5.0 3.1 1.9 3.9 1.1 185.0 584.0
 3.5 2.2 1.3 3.4 0.1 234.0 186.0
 3.5 1.8 1.7 3.8 0.3 3391.0 53.0
 3.0 1.4 1.6 3.5 0.5 6163.0 451.0
 4.0 2.3 1.7 3.7 0.3 21.0 381.0
 2.0 1.5 0.5 2.9 0.9 4529.0 451.0
 5.0 3.4 1.6 3.0 2.0 424.0 113.0
 1.5 1.0 0.5 0.7 0.8 3725.0 623.0
 3.0 1.4 1.6 4.0 1.0 3921.0 72.0
 1.0 1.6 0.6 3.0 2.0 6593.0 357.0
 5.0 3.1 1.9 3.2 1.8 428.0 69.0
 3.0 2.2 0.8 3.4 0.4 5894.0 264.0
 2.0 2.5 0.5 3.5 1.5 1865.0 569.0
 4.0 2.7 1.3 3.7 0.3 4848.0 344.0
 4.0 2.8 1.2 3.9 0.1 182.0 595.0
 2.0 1.1 0.9 2.4 0.4 4541.0 546.0
 2.0 2.0 0.0 3.8 1.8 391.0 188.0
 2.5 2.0 0.5 2.8 0.3 628.0 383.0
 4.0 2.5 1.5 3.1 0.9 2624.0 349.0
 2.0 1.4 0.6 3.4 1.4 4513.0 474.0
 4.0 1.9 2.1 3.7 0.3 4416.0 231.0
 3.5 2.4 1.1 3.0 0.5 84.0 110.0
 4.5 1.6 2.9 2.2 2.3 4969.0 293.0
 3.5 2.5 1.0 3.2 0.3 550.0 647.0
 4.0 2.2 1.8 3.2 0.8 422.0 380.0
 2.0 2.4 0.4 2.5 0.5 3124.0 389.0
 1.0 2.3 1.3 3.4 2.4 817.0 42.0
 4.5 3.2 1.3 3.8 0.7 23.0 653.0
 2.0 2.0 0.0 2.9 0.9 2267.0 366.0
 3.0 2.1 0.9 4.0 1.0 1244.0 521.0
 2.5 1.8 0.7 2.7 0.2 323.0 456.0
 4.0 2.4 1.6 3.3 0.7 2531.0 241.0
 3.5 2.7 0.8 3.7 0.2 334.0 519.0
 3.0 1.5 1.5 4.0 1.0 6080.0 293.0
 5.0 2.9 2.1 3.8 1.2 434.0 235.0
 4.5 2.6 1.9 3.9 0.6 1244.0 142.0
 3.0 3.0 0.0 2.8 0.2 217.0 531.0
 4.0 3.2 0.8 3.2 0.8 937.0 576.0
 4.0 1.7 2.3 3.8 0.2 7511.0 471.0
 3.0 2.7 0.3 3.9 0.9 359.0 387.0
 5.0 2.6 2.4 4.1 0.9 480.0 129.0
 2.5 2.2 0.3 3.0 0.5 2075.0 72.0
 3.5 3.0 0.5 2.9 0.6 2480.0 441.0
 3.0 3.1 0.1 3.7 0.7 69.0 264.0
 5.0 2.6 2.4 3.9 1.1 2410.0 479.0
 2.0 2.1 0.1 4.0 2.0 2295.0 311.0
 5.0 2.2 2.8 4.4 0.6 740.0 528.0
 4.5 2.5 2.0 3.7 0.8 27.0 149.0
 3.0 2.6 0.4 3.6 0.6 216.0 519.0
 4.5 1.7 2.8 4.1 0.4 2245.0 467.0
 1.5 2.4 0.9 3.3 1.8 75.0 149.0
 5.0 2.9 2.1 4.2 0.8 771.0 584.0
 4.5 2.7 1.8 3.9 0.6 92.0 162.0
 4.0 1.2 2.8 4.2 0.2 964.0 14.0
 5.0 3.6 1.4 4.0 1.0 49.0 152.0
 3.0 2.3 0.7 2.5 0.5 1389.0 485.0
 3.5 1.9 1.6 3.8 0.3 1567.0 72.0
 4.0 3.3 0.7 3.6 0.4 132.0 41.0
 4.0 1.6 2.4 3.2 0.8 3626.0 563.0
 3.5 1.5 2.0 2.6 0.9 4652.0 293.0
 4.0 1.9 2.1 2.2 1.8 2525.0 570.0
 3.0 3.2 0.2 3.2 0.2 91.0 495.0
 3.0 2.9 0.1 3.2 0.2 714.0 161.0
 3.0 2.2 0.8 3.1 0.1 4238.0 238.0
 4.0 2.5 1.5 3.8 0.2 709.0 517.0
 1.0 2.1 1.1 3.7 2.7 889.0 42.0
 3.0 2.4 0.6 3.9 0.9 625.0 462.0
 4.0 3.1 0.9 3.3 0.7 1753.0 445.0
 4.0 3.0 1.0 3.7 0.3 405.0 12.0
 3.0 2.5 0.5 4.0 1.0 103.0 383.0
 2.0 1.7 0.3 3.5 1.5 2327.0 528.0
 3.0 3.3 0.3 3.6 0.6 29.0 287.0
 3.0 2.4 0.6 3.9 0.9 2310.0 372.0
 2.0 2.0 0.0 1.8 0.2 5069.0 532.0
 4.0 2.2 1.8 3.7 0.3 666.0 101.0
 5.0 3.0 2.0 3.4 1.6 824.0 529.0
 4.0 2.1 1.9 3.1 0.9 482.0 438.0
 3.0 2.0 1.0 3.4 0.4 3636.0 311.0
 3.5 1.6 1.9 2.3 1.2 3188.0 579.0
 5.0 2.7 2.3 3.2 1.8 577.0 286.0
 5.0 2.5 2.5 3.9 1.1 78.0 296.0
 3.0 3.1 0.1 3.9 0.9 913.0 341.0
 3.5 2.0 1.5 3.9 0.4 486.0 467.0
 3.5 1.7 1.8 4.0 0.5 5293.0 211.0
 4.0 2.3 1.7 4.0 0.0 2239.0 231.0
 4.0 2.1 1.9 4.2 0.2 2688.0 231.0
 4.5 2.5 2.0 3.3 1.2 940.0 312.0
 5.0 1.4 3.6 2.8 2.2 4903.0 164.0
 5.0 3.7 1.3 3.7 1.3 196.0 566.0
 2.5 2.8 0.3 3.1 0.6 2082.0 138.0
 5.0 3.0 2.0 3.6 1.4 425.0 666.0
 1.0 2.2 1.2 2.7 1.7 323.0 451.0
 2.5 2.4 0.1 2.8 0.3 282.0 626.0
 4.5 1.3 3.2 3.0 1.5 3569.0 546.0
 5.0 2.8 2.2 4.1 0.9 121.0 597.0
 4.0 2.5 1.5 2.5 1.5 1251.0 291.0
 4.5 2.2 2.3 3.4 1.1 4245.0 87.0
 3.5 1.9 1.6 3.3 0.2 1542.0 571.0
 3.0 2.3 0.7 4.1 1.1 143.0 411.0
 2.5 2.4 0.1 3.9 1.4 1480.0 647.0
 1.5 2.1 0.6 3.3 1.8 342.0 175.0
 4.0 2.8 1.2 3.3 0.7 432.0 401.0
 3.0 2.5 0.5 3.2 0.2 5008.0 382.0
 5.0 3.0 2.0 4.3 0.7 328.0 231.0
 3.0 2.7 0.3 3.9 0.9 181.0 323.0
 3.0 2.5 0.5 3.4 0.4 150.0 517.0
 1.5 1.7 0.2 3.3 1.8 408.0 164.0
 3.0 2.2 0.8 3.9 0.9 897.0 625.0
 4.0 2.1 1.9 3.5 0.5 2748.0 462.0
 4.0 2.0 2.0 4.1 0.1 5970.0 480.0
 3.5 1.3 2.2 4.0 0.5 2944.0 310.0
 3.5 3.1 0.4 4.1 0.6 179.0 303.0
 5.0 3.4 1.6 3.7 1.3 334.0 229.0
 3.0 2.5 0.5 3.9 0.9 2732.0 159.0
 4.0 2.1 1.9 3.6 0.4 247.0 293.0
 3.0 1.3 1.7 3.3 0.3 1057.0 14.0
 4.0 2.0 2.0 3.5 0.5 4686.0 129.0
 2.5 2.7 0.2 4.1 1.6 385.0 58.0
 4.0 3.1 0.9 3.9 0.1 191.0 260.0
 3.0 1.5 1.5 3.4 0.4 1181.0 456.0
 4.0 3.2 0.8 3.8 0.2 354.0 133.0
 3.0 2.1 0.9 3.3 0.3 4452.0 462.0
 3.5 3.1 0.4 3.6 0.1 339.0 233.0
 2.0 2.1 0.1 3.5 1.5 2127.0 129.0
 3.0 2.7 0.3 3.3 0.3 64.0 240.0
 4.0 2.4 1.6 4.3 0.3 6507.0 601.0
 3.0 1.4 1.6 3.3 0.3 2731.0 451.0
 3.0 1.5 1.5 2.1 0.9 1020.0 188.0
 4.0 1.9 2.1 3.1 0.9 3231.0 55.0
 5.0 2.2 2.8 4.4 0.6 2678.0 386.0
 3.0 3.0 0.0 3.5 0.5 90.0 390.0
 4.5 2.1 2.4 3.5 1.0 2338.0 508.0
 1.0 2.3 1.3 3.1 2.1 63.0 253.0
 1.5 2.2 0.7 3.8 2.3 1221.0 521.0
 4.5 2.5 2.0 4.2 0.3 24.0 149.0
 3.0 2.7 0.3 3.7 0.7 447.0 395.0
 4.0 3.3 0.7 3.3 0.7 111.0 568.0
 4.0 2.7 1.3 3.7 0.3 69.0 55.0
 4.5 1.2 3.3 4.2 0.3 8994.0 651.0
 4.0 2.6 1.4 3.0 1.0 701.0 307.0
 1.0 1.6 0.6 2.4 1.4 4206.0 604.0
 5.0 1.8 3.2 4.0 1.0 1913.0 55.0
 0.5 2.3 1.8 3.6 3.1 110.0 499.0
 5.0 3.1 1.9 4.0 1.0 635.0 286.0
 4.0 2.3 1.7 3.6 0.4 2004.0 595.0
 5.0 2.1 2.9 3.7 1.3 3796.0 168.0
 4.0 1.6 2.4 3.9 0.1 676.0 14.0
 4.5 2.3 2.2 4.2 0.3 2184.0 595.0
 3.5 2.2 1.3 3.8 0.3 1474.0 422.0
 2.0 1.6 0.4 3.7 1.7 2317.0 563.0
 5.0 3.4 1.6 4.1 0.9 121.0 266.0
 4.0 3.5 0.5 3.9 0.1 92.0 592.0
 4.5 2.4 2.1 3.6 0.9 1328.0 345.0
 2.0 2.4 0.4 3.4 1.4 366.0 597.0
 2.5 2.8 0.3 4.0 1.5 1811.0 485.0
 4.5 2.6 1.9 4.2 0.3 1310.0 614.0
 3.0 1.8 1.2 3.5 0.5 810.0 460.0
 3.0 3.0 0.0 2.4 0.6 2951.0 287.0
 5.0 2.3 2.7 3.8 1.2 49.0 551.0
 4.0 2.2 1.8 3.9 0.1 486.0 546.0
 4.0 1.6 2.4 2.9 1.1 529.0 310.0
 5.0 2.0 3.0 4.3 0.7 3036.0 37.0
 5.0 2.4 2.6 3.6 1.4 2094.0 601.0
 3.0 2.5 0.5 3.5 0.5 969.0 557.0
 4.0 2.6 1.4 2.9 1.1 2095.0 254.0
 4.0 3.0 1.0 3.2 0.8 890.0 294.0
 3.5 1.3 2.2 4.2 0.7 1346.0 14.0
 3.5 2.0 1.5 3.8 0.3 575.0 47.0
 3.0 2.2 0.8 2.5 0.5 588.0 386.0
 4.5 1.3 3.2 3.2 1.3 1570.0 623.0
 3.0 1.4 1.6 3.0 0.0 2959.0 563.0
 1.5 1.7 0.2 2.7 1.2 947.0 212.0
 3.0 2.7 0.3 3.3 0.3 421.0 382.0
 5.0 1.7 3.3 2.5 2.5 3461.0 55.0
 4.0 3.1 0.9 3.7 0.3 118.0 429.0
 5.0 2.2 2.8 3.3 1.7 337.0 29.0
 4.5 2.2 2.3 3.9 0.6 191.0 310.0
 4.5 3.4 1.1 3.8 0.7 196.0 286.0
 4.5 2.6 1.9 3.4 1.1 1949.0 429.0
 4.5 1.3 3.2 3.5 1.0 3136.0 212.0
 2.0 1.8 0.2 2.3 0.3 3533.0 101.0
 3.0 2.4 0.6 3.4 0.4 3112.0 572.0
 3.0 2.1 0.9 3.1 0.1 1043.0 345.0
 2.5 2.5 0.0 3.3 0.8 3846.0 583.0
 5.0 2.5 2.5 4.1 0.9 2244.0 20.0
 2.5 3.2 0.7 3.0 0.5 450.0 100.0
 2.0 1.4 0.6 3.1 1.1 4371.0 310.0
 4.0 2.3 1.7 2.7 1.3 1079.0 597.0
 4.0 3.0 1.0 4.2 0.2 388.0 247.0
 4.0 2.1 1.9 3.6 0.4 300.0 460.0
 3.0 3.1 0.1 3.9 0.9 161.0 427.0
 4.0 3.0 1.0 3.9 0.1 486.0 239.0
 3.5 2.9 0.6 3.8 0.3 2985.0 561.0
 3.0 2.4 0.6 2.5 0.5 3073.0 524.0
 3.0 1.9 1.1 2.5 0.5 7524.0 663.0
 4.0 2.5 1.5 4.0 0.0 298.0 32.0
 4.5 1.8 2.7 3.3 1.2 1428.0 579.0
 5.0 3.2 1.8 4.0 1.0 692.0 120.0
 4.0 2.0 2.0 3.8 0.2 2653.0 101.0
 1.0 2.1 1.1 2.7 1.7 323.0 141.0
 4.0 2.9 1.1 3.9 0.1 780.0 213.0
 2.5 1.8 0.7 2.7 0.2 3062.0 72.0
 2.0 1.6 0.4 3.3 1.3 4196.0 451.0
 4.0 3.3 0.7 3.9 0.1 655.0 646.0
 0.5 1.3 0.8 2.6 2.1 1677.0 14.0
 4.0 2.0 2.0 3.5 0.5 50.0 623.0
 5.0 1.9 3.1 3.8 1.2 4684.0 387.0
 4.0 3.0 1.0 4.2 0.2 2505.0 473.0
 1.0 2.3 1.3 3.7 2.7 7750.0 524.0
 3.0 2.5 0.5 3.0 0.0 2075.0 18.0
 2.5 2.9 0.4 3.9 1.4 486.0 424.0
 3.5 2.4 1.1 3.7 0.2 1103.0 110.0
 5.0 2.1 2.9 4.2 0.8 779.0 471.0
 3.0 2.3 0.7 3.6 0.6 2338.0 471.0
 4.0 1.9 2.1 3.5 0.5 1452.0 619.0
 3.0 2.3 0.7 3.5 0.5 1153.0 387.0
 2.0 1.8 0.2 2.8 0.8 1559.0 579.0
 3.0 2.5 0.5 4.2 1.2 551.0 311.0
 2.5 2.3 0.2 3.1 0.6 986.0 573.0
 1.5 2.2 0.7 3.7 2.2 844.0 579.0
 4.0 1.6 2.4 4.2 0.2 2160.0 467.0
 3.0 2.2 0.8 2.9 0.1 3016.0 579.0
 4.5 2.2 2.3 3.8 0.7 1475.0 204.0
 4.0 2.7 1.3 4.0 0.0 290.0 93.0
 3.0 2.5 0.5 3.6 0.6 483.0 664.0
 4.0 2.3 1.7 3.7 0.3 1332.0 518.0
 3.5 2.2 1.3 3.3 0.2 1206.0 422.0
 3.0 1.5 1.5 4.0 1.0 6061.0 574.0
 3.0 3.3 0.3 2.9 0.1 145.0 587.0
 3.5 2.5 1.0 4.0 0.5 4734.0 133.0
 4.0 2.4 1.6 3.3 0.7 876.0 118.0
 3.0 1.7 1.3 3.5 0.5 4256.0 284.0
 3.0 1.3 1.7 3.7 0.7 954.0 14.0
 3.0 2.1 0.9 3.9 0.9 1954.0 504.0
 2.0 2.0 0.0 3.2 1.2 2506.0 460.0
 4.0 2.6 1.4 3.2 0.8 54.0 110.0
 5.0 1.5 3.5 4.0 1.0 3558.0 563.0
 4.0 2.5 1.5 4.3 0.3 782.0 55.0
 3.0 1.9 1.1 3.6 0.6 1328.0 474.0
 2.5 2.1 0.4 2.4 0.1 4856.0 162.0
 4.0 2.2 1.8 3.5 0.5 4574.0 117.0
 3.5 2.5 1.0 3.9 0.4 7.0 19.0
 5.0 2.8 2.2 3.1 1.9 322.0 535.0
 4.0 2.6 1.4 3.3 0.7 5671.0 244.0
 2.5 2.2 0.3 3.2 0.7 2948.0 242.0
 0.5 0.6 0.1 1.5 1.0 8511.0 580.0
 5.0 3.0 2.0 4.0 1.0 190.0 159.0
 4.0 1.5 2.5 3.7 0.3 2020.0 261.0
 4.0 3.3 0.7 2.9 1.1 34.0 241.0
 4.0 2.2 1.8 3.4 0.6 1240.0 47.0
 5.0 2.4 2.6 3.9 1.1 12.0 101.0
 4.0 1.6 2.4 2.9 1.1 883.0 563.0
 3.5 2.5 1.0 3.3 0.2 1206.0 482.0
 4.0 2.3 1.7 3.9 0.1 1478.0 104.0
 4.0 3.1 0.9 3.9 0.1 359.0 103.0
 1.0 2.3 1.3 2.1 1.1 646.0 140.0
 3.0 1.4 1.6 2.4 0.6 2142.0 293.0
 3.5 3.3 0.2 3.7 0.2 243.0 514.0
 2.0 2.1 0.1 4.2 2.2 747.0 393.0
 3.0 3.0 0.0 3.0 0.0 450.0 62.0
 4.0 2.2 1.8 3.6 0.4 513.0 508.0
 1.0 1.3 0.3 2.6 1.6 1996.0 314.0
 3.0 1.7 1.3 3.2 0.2 6398.0 387.0
 4.0 2.8 1.2 3.4 0.6 139.0 219.0
 1.5 1.5 0.0 3.8 2.3 484.0 14.0
 2.0 3.1 1.1 3.3 1.3 432.0 281.0
 3.0 2.1 0.9 3.2 0.2 324.0 194.0
 4.0 2.4 1.6 3.5 0.5 131.0 110.0
 3.0 2.5 0.5 3.7 0.7 1098.0 98.0
 2.5 1.7 0.8 3.2 0.7 4655.0 579.0
 4.5 3.0 1.5 3.7 0.8 128.0 135.0
 5.0 2.8 2.2 4.1 0.9 1592.0 500.0
 1.0 2.5 1.5 4.2 3.2 177.0 509.0
 5.0 2.2 2.8 4.0 1.0 791.0 101.0
 5.0 3.1 1.9 4.0 1.0 923.0 429.0
 4.0 2.6 1.4 3.4 0.6 2524.0 29.0
 3.5 1.2 2.3 4.2 0.7 6212.0 298.0
 4.0 2.9 1.1 3.6 0.4 494.0 7.0
 3.5 2.3 1.2 3.5 0.0 1834.0 177.0
 4.5 2.0 2.5 4.3 0.2 2421.0 22.0
 2.5 1.9 0.6 2.8 0.3 2845.0 110.0
 3.5 2.4 1.1 3.7 0.2 1563.0 177.0
 2.5 1.5 1.0 2.9 0.4 5696.0 379.0
 1.5 1.0 0.5 2.9 1.4 8766.0 623.0
 3.0 1.4 1.6 3.3 0.3 1394.0 623.0
 4.0 1.9 2.1 3.1 0.9 3227.0 571.0
 2.5 2.6 0.1 4.1 1.6 1799.0 351.0
 2.5 2.5 0.0 3.6 1.1 132.0 162.0
 4.0 1.5 2.5 3.2 0.8 384.0 14.0
 4.0 1.7 2.3 3.9 0.1 787.0 623.0
 2.5 2.2 0.3 2.7 0.2 1106.0 530.0
 2.0 3.0 1.0 3.9 1.9 38.0 218.0
 3.5 1.0 2.5 1.5 2.0 4038.0 212.0
 4.5 3.1 1.4 4.3 0.2 2166.0 280.0
 5.0 2.6 2.4 3.7 1.3 174.0 305.0
 3.0 1.8 1.2 1.0 2.0 4576.0 118.0
 4.5 3.1 1.4 3.6 0.9 401.0 545.0
 4.5 2.1 2.4 2.2 2.3 1889.0 286.0
 4.0 1.5 2.5 3.7 0.3 6978.0 404.0
 3.0 2.1 0.9 4.1 1.1 122.0 188.0
 3.0 2.7 0.3 3.4 0.4 150.0 595.0
 2.0 2.8 0.8 3.1 1.1 935.0 326.0
 4.0 1.8 2.2 2.1 1.9 4463.0 651.0
 1.5 3.0 1.5 3.7 2.2 417.0 569.0
 3.0 1.6 1.4 3.7 0.7 602.0 451.0
 4.0 2.3 1.7 3.4 0.6 64.0 451.0
 3.0 2.0 1.0 3.5 0.5 4678.0 462.0
 4.0 2.2 1.8 2.8 1.2 52.0 517.0
 4.0 2.1 1.9 3.9 0.1 3415.0 55.0
 4.0 2.2 1.8 4.0 0.0 852.0 595.0
 3.0 2.1 0.9 3.5 0.5 1198.0 508.0
 4.0 2.5 1.5 4.1 0.1 130.0 345.0
 3.0 0.9 2.1 3.4 0.4 7873.0 546.0
 4.5 2.5 2.0 3.8 0.7 1460.0 653.0
 2.0 1.5 0.5 3.5 1.5 2188.0 310.0
 5.0 2.5 2.5 3.2 1.8 678.0 407.0
 3.5 2.8 0.7 3.9 0.4 185.0 586.0
 4.0 2.1 1.9 2.9 1.1 1219.0 663.0
 5.0 2.7 2.3 3.6 1.4 401.0 479.0
 4.0 2.9 1.1 3.2 0.8 42.0 601.0
 3.0 2.5 0.5 3.5 0.5 506.0 317.0
 2.5 1.8 0.7 3.6 1.1 2733.0 211.0
 4.0 2.2 1.8 4.1 0.1 974.0 204.0
 3.0 2.3 0.7 3.7 0.7 1558.0 72.0
 3.5 2.8 0.7 3.6 0.1 1303.0 429.0
 5.0 2.6 2.4 3.6 1.4 844.0 549.0
 2.5 1.0 1.5 3.5 1.0 4495.0 546.0
 4.0 2.7 1.3 3.1 0.9 278.0 246.0
 1.5 1.0 0.5 1.7 0.2 2851.0 546.0
 4.5 2.5 2.0 3.9 0.6 113.0 199.0
 5.0 3.0 2.0 3.5 1.5 110.0 245.0
 4.0 2.9 1.1 3.6 0.4 904.0 340.0
 4.0 3.0 1.0 3.6 0.4 330.0 56.0
 1.0 1.5 0.5 3.0 2.0 1486.0 14.0
 4.5 2.0 2.5 3.8 0.7 900.0 298.0
 2.0 2.4 0.4 3.0 1.0 7207.0 617.0
 4.0 2.7 1.3 3.9 0.1 375.0 609.0
 2.5 1.0 1.5 2.9 0.4 8682.0 623.0
 4.5 2.3 2.2 3.4 1.1 878.0 383.0
 3.5 1.4 2.1 3.5 0.0 4045.0 72.0
 4.5 1.5 3.0 3.5 1.0 6360.0 404.0
 3.5 1.4 2.1 3.6 0.1 3748.0 72.0
 2.0 1.0 1.0 2.9 0.9 8885.0 623.0
 5.0 2.2 2.8 4.0 1.0 738.0 604.0
 5.0 0.9 4.1 3.4 1.6 8214.0 546.0
 4.0 2.9 1.1 2.9 1.1 34.0 181.0
 5.0 3.1 1.9 4.1 0.9 329.0 233.0
 1.0 1.9 0.9 3.1 2.1 3012.0 460.0
 3.0 2.0 1.0 2.5 0.5 2597.0 625.0
 2.5 2.8 0.3 3.3 0.8 75.0 151.0
 3.5 2.6 0.9 3.2 0.3 8.0 663.0
 4.0 2.6 1.4 3.6 0.4 506.0 305.0
 2.5 1.5 1.0 3.6 1.1 2454.0 164.0
 3.0 1.7 1.3 2.4 0.6 3020.0 619.0
 5.0 2.9 2.1 3.8 1.2 2155.0 488.0
 5.0 2.6 2.4 3.7 1.3 1953.0 584.0
 4.0 2.7 1.3 3.7 0.3 417.0 293.0
 2.5 3.3 0.8 4.4 1.9 157.0 4.0
 2.5 2.1 0.4 3.2 0.7 627.0 508.0
 2.0 2.2 0.2 2.9 0.9 647.0 72.0
 4.0 1.9 2.1 3.2 0.8 3674.0 492.0
 4.0 2.2 1.8 3.9 0.1 1679.0 401.0
 5.0 3.1 1.9 3.4 1.6 349.0 249.0
 3.0 2.4 0.6 3.3 0.3 373.0 401.0
 3.0 2.5 0.5 3.6 0.6 59.0 284.0
 4.0 2.3 1.7 3.6 0.4 1035.0 118.0
 3.0 1.4 1.6 3.7 0.7 5889.0 467.0
 2.0 2.6 0.6 2.8 0.8 151.0 658.0
 4.0 2.4 1.6 3.6 0.4 982.0 387.0
 2.0 1.8 0.2 2.2 0.2 1017.0 42.0
 2.5 1.6 0.9 3.6 1.1 1292.0 546.0
 3.0 2.3 0.7 3.8 0.8 1028.0 305.0
 4.5 3.1 1.4 4.1 0.4 179.0 344.0
 4.0 2.8 1.2 3.4 0.6 507.0 505.0
 5.0 2.9 2.1 3.9 1.1 119.0 471.0
 1.0 2.6 1.6 3.3 2.3 432.0 311.0
 4.0 2.7 1.3 3.5 0.5 338.0 524.0
 3.5 2.4 1.1 4.4 0.9 2166.0 293.0
 1.0 1.1 0.1 2.9 1.9 2844.0 261.0
 5.0 3.3 1.7 4.0 1.0 1810.0 229.0
 3.0 1.9 1.1 4.0 1.0 1333.0 504.0
 3.0 1.8 1.2 3.0 0.0 4371.0 550.0
 4.5 2.9 1.6 3.9 0.6 119.0 16.0
 3.5 2.6 0.9 2.7 0.8 282.0 173.0
 3.5 2.4 1.1 4.0 0.5 1679.0 315.0
 1.0 0.7 0.3 3.7 2.7 269.0 608.0
 3.0 2.5 0.5 2.7 0.3 885.0 596.0
 4.0 1.6 2.4 4.2 0.2 2905.0 451.0
 5.0 2.6 2.4 3.2 1.8 444.0 231.0
 3.5 1.7 1.8 3.8 0.3 3276.0 47.0
 3.0 2.9 0.1 2.5 0.5 3009.0 653.0
 5.0 2.9 2.1 4.1 0.9 731.0 536.0
 2.0 1.6 0.4 2.5 0.5 4695.0 508.0
 3.0 2.6 0.4 3.7 0.7 21.0 554.0
 4.0 1.7 2.3 3.7 0.3 7069.0 508.0
 3.0 1.6 1.4 3.2 0.2 2637.0 194.0
 4.5 3.6 0.9 3.8 0.7 564.0 582.0
 4.0 1.3 2.7 3.4 0.6 1834.0 474.0
 4.0 2.0 2.0 2.8 1.2 5731.0 607.0
 3.0 2.1 0.9 2.5 0.5 2597.0 94.0
 3.0 1.7 1.3 2.7 0.3 2699.0 305.0
 3.0 1.3 1.7 5.0 2.0 6776.0 467.0
 4.0 2.7 1.3 3.9 0.1 1038.0 231.0
 4.5 1.2 3.3 3.5 1.0 1477.0 14.0
 4.0 1.4 2.6 3.9 0.1 1046.0 310.0
 2.0 1.5 0.5 3.7 1.7 2647.0 212.0
 4.0 2.4 1.6 3.3 0.7 527.0 246.0
 4.0 1.4 2.6 3.5 0.5 7590.0 481.0
 4.0 2.4 1.6 3.8 0.2 959.0 117.0
 3.5 1.0 2.5 3.5 0.0 5853.0 546.0
 4.0 3.3 0.7 3.7 0.3 7135.0 437.0
 4.0 3.5 0.5 4.1 0.1 121.0 543.0
 2.0 1.7 0.3 3.7 1.7 1578.0 212.0
 4.5 2.7 1.8 3.6 0.9 535.0 653.0
 5.0 3.6 1.4 3.9 1.1 92.0 631.0
 3.5 1.6 1.9 2.5 1.0 3372.0 51.0
 3.0 1.9 1.1 3.5 0.5 4618.0 386.0
 4.0 2.3 1.7 2.7 1.3 4274.0 127.0
 2.5 1.9 0.6 2.5 0.0 3020.0 579.0
 3.0 2.5 0.5 3.3 0.3 342.0 148.0
 3.0 2.6 0.4 3.6 0.6 454.0 658.0
 4.5 4.0 0.5 3.8 0.7 57.0 442.0
 1.0 2.7 1.7 3.3 2.3 101.0 534.0
 5.0 1.9 3.1 3.8 1.2 341.0 14.0
 3.5 1.8 1.7 3.3 0.2 1545.0 204.0
 2.0 1.7 0.3 2.8 0.8 3123.0 623.0
 4.0 1.9 2.1 3.6 0.4 543.0 528.0
 2.0 2.2 0.2 3.2 1.2 2644.0 532.0
 4.5 1.9 2.6 3.4 1.1 1753.0 72.0
 5.0 2.9 2.1 3.7 1.3 1501.0 249.0
 5.0 2.9 2.1 3.9 1.1 92.0 55.0
 2.5 1.2 1.3 2.7 0.2 1684.0 212.0
 3.0 2.7 0.3 4.3 1.3 782.0 20.0
 1.0 2.2 1.2 2.3 1.3 2525.0 513.0
 3.5 1.4 2.1 3.8 0.3 5577.0 546.0
 4.0 2.4 1.6 3.2 0.8 3.0 76.0
 2.5 2.7 0.2 3.5 1.0 507.0 663.0
 5.0 3.7 1.3 3.7 1.3 489.0 88.0
 3.5 1.8 1.7 3.1 0.4 3101.0 379.0
 2.0 2.5 0.5 3.1 1.1 3053.0 535.0
 4.0 1.2 2.8 3.6 0.4 8395.0 563.0
 1.5 2.2 0.7 3.8 2.3 1221.0 521.0
 5.0 1.6 3.4 4.0 1.0 5497.0 221.0
 3.0 2.8 0.2 3.7 0.7 1723.0 274.0
 4.0 2.2 1.8 4.1 0.1 2105.0 18.0
 3.0 2.2 0.8 3.9 0.9 37.0 305.0
 3.5 2.0 1.5 3.9 0.4 264.0 467.0
 5.0 3.1 1.9 3.7 1.3 417.0 145.0
 4.0 2.9 1.1 3.2 0.8 1456.0 272.0
 3.5 2.4 1.1 3.8 0.3 477.0 530.0
 5.0 3.7 1.3 3.8 1.2 1836.0 621.0
 2.5 2.7 0.2 3.1 0.6 837.0 519.0
 4.0 2.6 1.4 3.4 0.6 448.0 407.0
 3.0 1.8 1.2 3.2 0.2 4306.0 379.0
